symbol,date,wave_id,score,entry_time_et,entry_price,target,stop,exit_time_et,exit_price,exit_reason,pnl_per_share,shares,pnl,risk_per_share,duration_minutes
SOLT,2026-01-02,15,7,11:09:00,6.92,7.266,6.8728,11:20:00,7.015,time_stop,0.095,7225,686.37,0.0472,11.0
SOLT,2026-01-02,17,7,11:23:00,7.0414,7.3935,6.9939,11:34:00,7.16,time_stop,0.1186,7100,842.06,0.0475,11.0
TBMC,2026-01-02,5,7,07:51:00,14.17,14.8785,13.955,07:54:00,13.955,stop_hit,-0.215,3528,-758.43,0.215,3.0
NCEL,2026-01-05,15,7,11:12:00,2.16,2.268,2.1505,11:15:00,2.1505,stop_hit,-0.0095,23148,-219.67,0.01,3.0
NCEL,2026-01-05,17,7,11:30:00,2.1799,2.2889,2.1347,11:39:00,2.2889,target_hit,0.109,22099,2408.68,0.0452,9.0
NCEL,2026-01-05,19,7,11:47:00,2.28,2.394,2.1945,11:56:00,2.215,session_end,-0.065,11695,-760.17,0.0855,9.0
CYCN,2026-01-06,23,10,15:49:00,2.105,2.2103,1.995,15:54:00,1.995,stop_hit,-0.11,9090,-999.9,0.11,5.0
CYCN,2026-01-06,28,7,19:32:00,1.9,1.995,1.8954,19:43:00,1.9,time_stop,0.0,26315,0.0,0.01,11.0
LGCB,2026-01-06,15,8,11:52:00,2.08,2.184,2.0449,11:52:00,2.08,session_end,0.0,24038,0.0,0.0351,0.0
NOMA,2026-01-06,4,8,09:23:00,4.0008,4.2008,3.9601,09:32:00,3.9601,stop_hit,-0.0407,12497,-508.94,0.0407,9.0
PASG,2026-01-06,4,9,11:20:00,18.165,19.0733,17.7954,11:31:00,18.185,time_stop,0.02,2705,54.1,0.3696,11.0
RNAZ,2026-01-06,7,7,11:36:00,7.55,7.9275,7.5311,11:37:00,7.5311,stop_hit,-0.0189,6622,-124.99,0.0189,1.0
CDIO,2026-01-07,11,10,13:10:00,2.84,2.982,2.8068,13:15:00,2.8068,stop_hit,-0.0332,17605,-585.09,0.0332,5.0
CDIO,2026-01-07,13,8,13:16:00,2.84,2.982,2.798,13:27:00,2.848,time_stop,0.008,17605,140.84,0.042,11.0
CDIO,2026-01-07,15,7,13:31:00,2.83,2.9715,2.8229,13:36:00,2.8229,stop_hit,-0.0071,17667,-124.99,0.01,5.0
CDIO,2026-01-07,28,8,15:36:00,2.8001,2.9401,2.793,15:47:00,2.83,time_stop,0.0299,17856,533.89,0.01,11.0
GNPX,2026-01-07,7,7,09:11:00,1.93,2.0265,1.9252,09:22:00,1.9332,time_stop,0.0032,25906,82.9,0.01,11.0
ACON,2026-01-08,17,7,18:05:00,7.8,8.19,7.7805,18:16:00,7.86,time_stop,0.06,6410,384.6,0.0195,11.0
ACON,2026-01-08,35,8,19:54:00,7.62,8.001,7.591,19:55:00,7.591,stop_hit,-0.029,6561,-190.43,0.029,1.0
CNCK,2026-01-08,8,8,09:00:00,2.53,2.6565,2.4843,09:11:00,2.4905,time_stop,-0.0395,19762,-780.6,0.0457,11.0
CNCK,2026-01-08,13,9,09:24:00,2.53,2.6565,2.5037,09:32:00,2.5037,stop_hit,-0.0263,19762,-519.25,0.0263,8.0
ELAB,2026-01-08,10,7,11:36:00,5.8063,6.0966,5.7306,11:46:00,5.7306,stop_hit,-0.0757,8611,-651.53,0.0757,10.0
ANPA,2026-01-09,8,8,06:45:00,30.99,32.5395,29.8253,07:28:00,32.0,time_stop,1.01,858,866.58,1.1647,43.0
ANPA,2026-01-09,14,8,19:20:00,79.28,83.244,78.3038,19:31:00,79.32,time_stop,0.04,630,25.2,0.9762,11.0
FEED,2026-01-09,6,9,10:52:00,2.2414,2.3535,2.2344,10:55:00,2.2344,stop_hit,-0.007,22307,-156.15,0.01,3.0
ICON,2026-01-09,18,8,14:06:00,3.05,3.2025,3.0025,14:17:00,3.04,time_stop,-0.01,16393,-163.93,0.0475,11.0
ICON,2026-01-09,35,7,17:46:00,2.98,3.129,2.9726,17:47:00,2.9726,stop_hit,-0.0074,16778,-125.0,0.01,1.0
ICON,2026-01-09,42,7,19:45:00,3.02,3.171,2.9925,19:56:00,3.01,time_stop,-0.01,16556,-165.56,0.0275,11.0
KUST,2026-01-09,8,7,06:52:00,3.1,3.255,3.0923,06:53:00,3.0923,stop_hit,-0.0077,16129,-125.0,0.01,1.0
KUST,2026-01-09,30,8,12:48:00,2.4401,2.5621,2.4339,12:59:00,2.535,time_stop,0.0949,20490,1944.5,0.01,11.0
KUST,2026-01-09,39,7,13:54:00,2.55,2.6775,2.5436,14:03:00,2.5436,stop_hit,-0.0064,19607,-124.99,0.01,9.0
KUST,2026-01-09,41,9,14:10:00,2.5501,2.6776,2.5437,14:21:00,2.5619,time_stop,0.0118,19607,231.36,0.01,11.0
KUST,2026-01-09,53,7,15:46:00,2.625,2.7563,2.6184,15:47:00,2.6184,stop_hit,-0.0066,19047,-125.0,0.01,1.0
KUST,2026-01-09,54,7,15:53:00,2.608,2.7384,2.5985,15:54:00,2.5985,stop_hit,-0.0095,19171,-182.36,0.01,1.0
KUST,2026-01-09,72,7,19:50:00,2.57,2.6985,2.5337,19:51:00,2.5337,stop_hit,-0.0363,19455,-707.19,0.0363,1.0
AKAN,2026-01-12,2,7,11:47:00,2.4177,2.5386,2.404,11:58:00,2.44,time_stop,0.0223,20680,461.16,0.0137,11.0
BDSX,2026-01-12,17,7,18:25:00,7.84,8.232,7.8104,18:36:00,7.9,time_stop,0.06,6377,382.62,0.0296,11.0
CLRB,2026-01-12,17,8,09:30:00,3.47,3.6435,3.401,09:32:00,3.401,stop_hit,-0.069,14409,-994.56,0.069,2.0
GNPX,2026-01-12,3,8,09:01:00,2.29,2.4045,2.2744,09:12:00,2.2995,time_stop,0.0095,21834,207.42,0.0156,11.0
NCEL,2026-01-12,15,8,09:14:00,2.31,2.4255,2.2843,09:25:00,2.34,time_stop,0.03,21645,649.35,0.0257,11.0
NCEL,2026-01-12,17,7,09:26:00,2.38,2.499,2.3242,09:30:00,2.499,target_hit,0.119,17913,2131.65,0.0558,4.0
NCEL,2026-01-12,27,7,12:50:00,2.4099,2.5304,2.4009,13:01:00,2.44,time_stop,0.0301,20747,624.48,0.01,11.0
NCEL,2026-01-12,33,7,13:30:00,2.27,2.3835,2.2643,13:35:00,2.3835,target_hit,0.1135,22026,2499.95,0.01,5.0
NCEL,2026-01-12,47,7,15:37:00,2.3996,2.5196,2.3493,15:48:00,2.415,time_stop,0.0154,19885,306.23,0.0503,11.0
NCEL,2026-01-12,62,8,19:00:00,2.4206,2.5416,2.404,19:12:00,2.49,time_stop,0.0694,20656,1433.53,0.0166,12.0
OM,2026-01-12,31,7,17:09:00,5.54,5.817,5.5062,17:20:00,5.54,time_stop,0.0,9025,0.0,0.0338,11.0
OM,2026-01-12,32,9,17:20:00,5.54,5.817,5.5361,17:24:00,5.5361,stop_hit,-0.0039,9025,-34.97,0.01,4.0
AHMA,2026-01-13,5,7,10:18:00,11.09,11.6445,10.6633,10:19:00,10.6633,stop_hit,-0.4267,2343,-999.82,0.4267,1.0
AHMA,2026-01-13,6,7,16:17:00,12.8995,13.5445,12.2992,16:19:00,12.2992,stop_hit,-0.6003,1665,-999.54,0.6003,2.0
BCTX,2026-01-13,4,7,15:06:00,10.58,11.109,10.4937,15:17:00,10.6348,time_stop,0.0548,4725,258.93,0.0863,11.0
PMAX,2026-01-13,7,8,10:09:00,2.12,2.226,2.0748,10:20:00,2.1984,time_stop,0.0784,22123,1734.44,0.0452,11.0
RZLV,2026-01-13,4,9,09:22:00,4.2895,4.504,4.2493,09:24:00,4.2493,stop_hit,-0.0402,11656,-467.99,0.0402,2.0
CMND,2026-01-14,3,7,05:05:00,2.4,2.52,2.394,05:49:00,2.36,time_stop,-0.04,20833,-833.32,0.01,44.0
CMND,2026-01-14,7,8,10:11:00,2.4401,2.5621,2.402,10:14:00,2.402,stop_hit,-0.0381,20490,-781.08,0.0381,3.0
CMND,2026-01-14,15,7,11:09:00,2.42,2.541,2.384,11:22:00,2.405,time_stop,-0.015,20661,-309.92,0.036,13.0
CMND,2026-01-14,26,7,12:11:00,2.4574,2.5803,2.4439,12:13:00,2.4439,stop_hit,-0.0135,20346,-275.18,0.0135,2.0
MVO,2026-01-14,15,8,07:44:00,2.29,2.4045,2.2244,07:55:00,2.36,time_stop,0.07,15249,1067.43,0.0656,11.0
MVO,2026-01-14,56,7,16:16:00,1.92,2.016,1.9052,16:30:00,1.92,time_stop,0.0,26041,0.0,0.0148,14.0
MVO,2026-01-14,58,7,17:11:00,1.92,2.016,1.9152,17:15:00,1.9152,stop_hit,-0.0048,26041,-125.0,0.01,4.0
MVO,2026-01-14,60,9,17:27:00,1.9308,2.0273,1.9252,17:43:00,1.96,time_stop,0.0292,25896,756.16,0.01,16.0
ROLR,2026-01-14,19,9,19:39:00,18.0,18.9,17.7256,19:50:00,18.13,time_stop,0.13,2777,361.01,0.2744,11.0
AGPU,2026-01-15,19,7,16:43:00,6.618,6.9489,6.5835,16:52:00,6.5835,stop_hit,-0.0345,7555,-260.65,0.0345,9.0
AGPU,2026-01-15,20,8,16:53:00,6.55,6.8775,6.5465,16:59:00,6.5465,stop_hit,-0.0035,7633,-26.77,0.01,6.0
ARAI,2026-01-15,7,8,08:34:00,2.77,2.9085,2.6951,08:45:00,2.73,time_stop,-0.04,13359,-534.36,0.0749,11.0
ARAI,2026-01-15,9,8,08:52:00,2.76,2.898,2.7332,08:54:00,2.7332,stop_hit,-0.0268,18115,-486.39,0.0268,2.0
BNKK,2026-01-15,14,8,19:21:00,3.71,3.8955,3.7007,19:32:00,3.71,time_stop,0.0,13477,0.0,0.01,11.0
BNKK,2026-01-15,18,7,19:56:00,3.71,3.8955,3.7007,19:58:00,3.71,session_end,0.0,13477,0.0,0.01,2.0
CEPT,2026-01-15,7,8,11:37:00,11.9015,12.4966,11.8303,11:44:00,11.8303,stop_hit,-0.0712,4201,-298.9,0.0712,7.0
CEPT,2026-01-15,9,8,11:57:00,11.935,12.5318,11.8204,11:58:00,11.935,session_end,0.0,4189,0.0,0.1146,1.0
CHNR,2026-01-15,9,7,11:50:00,4.61,4.8405,4.4389,11:56:00,4.4389,stop_hit,-0.1711,5843,-999.88,0.1711,6.0
NUWE,2026-01-15,4,7,10:29:00,2.2831,2.3973,2.2444,10:34:00,2.3973,target_hit,0.1142,21900,2499.99,0.0387,5.0
QMCO,2026-01-15,5,7,10:18:00,7.7768,8.1656,7.678,10:29:00,7.77,time_stop,-0.0068,6429,-43.72,0.0988,11.0
QMCO,2026-01-15,6,9,10:28:00,7.81,8.2005,7.7407,10:39:00,7.88,time_stop,0.07,6402,448.14,0.0693,11.0
ACCL,2026-01-16,23,7,19:28:00,2.25,2.3625,2.2244,19:39:00,2.2303,time_stop,-0.0197,22222,-437.77,0.0256,11.0
BDRX,2026-01-16,10,7,09:01:00,2.18,2.289,2.1646,09:02:00,2.1646,stop_hit,-0.0154,22935,-353.77,0.0154,1.0
BDRX,2026-01-16,17,7,10:10:00,2.22,2.331,2.1632,10:21:00,2.24,time_stop,0.02,17598,351.96,0.0568,11.0
BIYA,2026-01-16,13,7,17:42:00,5.79,6.0795,5.7755,17:53:00,5.83,time_stop,0.04,8635,345.4,0.0145,11.0
LCFY,2026-01-16,17,10,19:56:00,4.51,4.7355,4.4289,19:58:00,4.49,session_end,-0.02,11086,-221.72,0.0811,2.0
STKH,2026-01-16,5,7,08:47:00,1.96,2.058,1.9551,08:49:00,1.9551,stop_hit,-0.0049,25510,-125.0,0.01,2.0
STSS,2026-01-16,5,8,07:48:00,2.21,2.3205,2.1646,08:00:00,2.32,time_stop,0.11,22014,2421.54,0.0454,12.0
STSS,2026-01-16,11,7,08:49:00,2.2,2.31,2.1945,08:50:00,2.1945,stop_hit,-0.0055,22727,-125.0,0.01,1.0
STSS,2026-01-16,13,9,08:52:00,2.2,2.31,2.1795,08:53:00,2.1795,stop_hit,-0.0205,22727,-465.05,0.0205,1.0
STSS,2026-01-16,14,7,09:15:00,2.18,2.289,2.1746,09:16:00,2.1746,stop_hit,-0.0054,22935,-125.0,0.01,1.0
