strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Breakout,TSLA,2024-02-06,long,2024-02-06T10:08:00,2024-02-06T10:10:00,186.13,184.83999999999997,184.83999999999997,188.71000000000004,775,1000.0,-999.7500000000159,-0.9997500000000159,stop,gap_day,2024-01-30
AVWAP-Breakout,META,2024-02-12,long,2024-02-12T14:07:00,2024-02-12T14:14:00,468.48,469.7,467.5,470.44000000000005,677,1000.0,825.93999999998,0.82593999999998,trail_stop,earnings,2024-02-02
AVWAP-Breakout,TSLA,2024-02-12,long,2024-02-12T12:15:00,2024-02-12T12:17:00,189.53,189.14,189.14,190.31000000000003,2564,1000.0,-999.9600000000379,-0.9999600000000379,stop,gap_day,2024-01-30
AVWAP-Breakout,NVDA,2024-02-14,long,2024-02-14T11:03:00,2024-02-14T11:06:00,729.0,727.1800000000001,727.1800000000001,732.6399999999999,549,1000.0,-999.179999999965,-0.9991799999999651,stop,gap_day,2024-02-13
AVWAP-Breakout,MSFT,2024-02-14,long,2024-02-14T15:27:00,2024-02-14T15:31:00,408.27,408.03999999999996,408.03999999999996,408.73,674,1000.0,-155.02000000001226,-0.15502000000001226,stop,earnings,2024-01-31
AVWAP-Breakout,TSLA,2024-02-14,long,2024-02-14T12:27:00,2024-02-14T12:32:00,186.08,185.83999999999997,185.83999999999997,186.5600000000001,1369,1000.0,-328.56000000005133,-0.3285600000000513,stop,gap_day,2024-02-06
AVWAP-Breakout,NVDA,2024-02-15,long,2024-02-15T15:26:00,2024-02-15T15:47:00,727.96,726.9100000000001,726.9100000000001,730.06,771,1000.0,-809.5499999999649,-0.8095499999999649,stop,gap_day,2024-02-13
AVWAP-Breakout,META,2024-02-16,long,2024-02-16T10:37:00,2024-02-16T11:02:00,472.81,474.025,471.57,475.29,806,1000.0,979.2899999999798,0.9792899999999798,trail_stop,gap_day,2024-02-13
AVWAP-Breakout,MSFT,2024-02-16,long,2024-02-16T14:03:00,2024-02-16T14:24:00,406.73,407.1700000000001,406.51,407.1700000000001,434,1000.0,190.96000000002368,0.1909600000000237,target,gap_day,2024-02-13
AVWAP-Breakout,TSLA,2024-02-20,long,2024-02-20T14:00:00,2024-02-20T14:01:00,191.45,191.28,191.28,191.78999999999996,1239,1000.0,-210.6299999999845,-0.2106299999999845,stop,gap_day,2024-02-06
AVWAP-Breakout,META,2024-02-21,long,2024-02-21T11:02:00,2024-02-21T11:05:00,467.47,466.87,466.87,468.6700000000001,470,1000.0,-282.0000000000107,-0.2820000000000107,stop,earnings,2024-02-02
AVWAP-Breakout,TSLA,2024-02-21,long,2024-02-21T15:02:00,2024-02-21T15:27:00,192.84,193.48000000000005,192.51999999999998,193.48000000000005,944,1000.0,604.1600000000408,0.6041600000000408,target,gap_day,2024-02-06
