strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
PDH-PDL-Fade,F,2020-09-22,long,2020-09-22T11:11:00,2020-09-22T15:55:00,6.82,6.785,6.715000000000001,7.07,1323,1000.0,-46.30500000000019,-0.04630500000000019,session_close,True
PDH-PDL-Fade,DIS,2020-09-22,short,2020-09-22T14:13:00,2020-09-22T14:19:00,126.87,126.97,126.97,123.59,64,1000.0,-6.399999999999636,-0.006399999999999636,stop,True
PDH-PDL-Fade,NVDA,2020-09-23,short,2020-09-23T09:53:00,2020-09-23T09:56:00,505.17,506.0,506.0,486.26,505,1000.0,-419.14999999999196,-0.419149999999992,stop,False
PDH-PDL-Fade,SNAP,2020-09-23,short,2020-09-23T09:59:00,2020-09-23T10:07:00,25.48,25.585,25.585,24.03,207,1000.0,-21.73500000000009,-0.021735000000000088,stop,False
PDH-PDL-Fade,AAL,2020-09-23,short,2020-09-23T09:59:00,2020-09-23T11:14:00,12.49,12.18,12.6,12.18,6549,1000.0,2030.1900000000032,2.0301900000000033,target,False
PDH-PDL-Fade,DAL,2020-09-23,short,2020-09-23T10:14:00,2020-09-23T10:20:00,30.52,30.630000000000003,30.630000000000003,29.73,407,1000.0,-44.77000000000122,-0.04477000000000122,stop,False
PDH-PDL-Fade,WFC,2020-09-23,long,2020-09-23T11:12:00,2020-09-23T11:51:00,23.545,23.43,23.43,24.36,166,1000.0,-19.09000000000033,-0.01909000000000033,stop,False
PDH-PDL-Fade,ORCL,2020-09-23,long,2020-09-23T11:22:00,2020-09-23T11:28:00,59.46,59.36,59.36,60.75,396,1000.0,-39.60000000000056,-0.039600000000000565,stop,True
PDH-PDL-Fade,F,2020-09-23,long,2020-09-23T11:40:00,2020-09-23T15:02:00,6.775,6.67,6.67,6.985,695,1000.0,-72.97500000000029,-0.07297500000000029,stop,True
PDH-PDL-Fade,INTC,2020-09-23,long,2020-09-23T11:50:00,2020-09-23T12:21:00,49.48,49.375,49.375,50.2,262,1000.0,-27.50999999999918,-0.02750999999999918,stop,True
PDH-PDL-Fade,QCOM,2020-09-23,long,2020-09-23T15:03:00,2020-09-23T15:06:00,110.6,110.33000000000001,110.33000000000001,114.25,714,1000.0,-192.779999999987,-0.19277999999998702,stop,False
PDH-PDL-Fade,NKE,2020-09-24,long,2020-09-24T09:33:00,2020-09-24T09:36:00,125.63,125.16000000000001,125.16000000000001,130.38,478,1000.0,-224.65999999999266,-0.22465999999999267,stop,False
PDH-PDL-Fade,ADBE,2020-09-24,long,2020-09-24T09:34:00,2020-09-24T09:35:00,468.54,468.15,468.15,488.04,179,1000.0,-69.81000000000773,-0.06981000000000773,stop,False
PDH-PDL-Fade,CRM,2020-09-24,long,2020-09-24T09:34:00,2020-09-24T09:37:00,235.47,235.27,235.27,248.64,361,1000.0,-72.1999999999959,-0.07219999999999589,stop,False
PDH-PDL-Fade,QCOM,2020-09-24,long,2020-09-24T09:34:00,2020-09-24T09:35:00,110.26,110.03,110.03,113.93,190,1000.0,-43.700000000000756,-0.04370000000000076,stop,False
PDH-PDL-Fade,AAPL,2020-09-24,long,2020-09-24T09:37:00,2020-09-24T09:38:00,106.84,106.67,106.67,112.11,5882,1000.0,-999.9400000000101,-0.99994000000001,stop,False
PDH-PDL-Fade,NFLX,2020-09-24,long,2020-09-24T09:43:00,2020-09-24T10:38:00,469.58,468.9,468.9,491.08,191,1000.0,-129.8800000000013,-0.1298800000000013,stop,False
PDH-PDL-Fade,INTC,2020-09-24,long,2020-09-24T09:43:00,2020-09-24T09:44:00,48.67,48.559999999999995,48.559999999999995,50.14,1664,1000.0,-183.04000000001088,-0.1830400000000109,stop,False
PDH-PDL-Fade,WFC,2020-09-24,long,2020-09-24T09:49:00,2020-09-24T09:57:00,22.85,22.735,22.735,24.12,763,1000.0,-87.74500000000151,-0.08774500000000152,stop,False
PDH-PDL-Fade,MU,2020-09-24,long,2020-09-24T09:54:00,2020-09-24T09:57:00,49.65,49.54,49.54,51.61,675,1000.0,-74.24999999999962,-0.07424999999999962,stop,False
PDH-PDL-Fade,TSLA,2020-09-24,long,2020-09-24T10:01:00,2020-09-24T10:20:00,377.22,375.78999999999996,375.78999999999996,412.11,699,1000.0,-999.5700000000445,-0.9995700000000445,stop,False
PDH-PDL-Fade,DIS,2020-09-24,long,2020-09-24T10:07:00,2020-09-24T10:08:00,122.89,122.82000000000001,122.82000000000001,122.92,385,1000.0,-26.949999999997374,-0.026949999999997375,stop,True
PDH-PDL-Fade,AAL,2020-09-24,long,2020-09-24T13:23:00,2020-09-24T14:19:00,11.95,11.81,11.81,12.74,1215,1000.0,-170.09999999999854,-0.17009999999999856,stop,True
PDH-PDL-Fade,QCOM,2020-09-25,short,2020-09-25T09:33:00,2020-09-25T10:23:00,113.17,113.39,113.39,109.25,1150,1000.0,-252.9999999999987,-0.25299999999999867,stop,False
PDH-PDL-Fade,TSLA,2020-09-25,short,2020-09-25T09:35:00,2020-09-25T09:36:00,397.02,399.6,399.6,351.3,387,1000.0,-998.4600000000158,-0.9984600000000159,stop,False
PDH-PDL-Fade,ROKU,2020-09-25,short,2020-09-25T09:35:00,2020-09-25T10:47:00,184.8,177.68,184.98999999999998,177.68,966,1000.0,6877.920000000005,6.877920000000005,target,False
PDH-PDL-Fade,AVGO,2020-09-25,long,2020-09-25T09:38:00,2020-09-25T09:39:00,349.17,349.07,349.07,357.62,57,1000.0,-5.700000000001296,-0.005700000000001296,stop,False
PDH-PDL-Fade,AAL,2020-09-25,short,2020-09-25T10:48:00,2020-09-25T14:23:00,11.975,12.094999999999999,12.094999999999999,11.225,575,1000.0,-68.99999999999955,-0.06899999999999955,stop,True
PDH-PDL-Fade,NKE,2020-09-25,long,2020-09-25T11:40:00,2020-09-25T11:42:00,123.41,123.22,123.22,127.54,63,1000.0,-11.969999999999857,-0.011969999999999857,stop,False
PDH-PDL-Fade,ORCL,2020-09-25,short,2020-09-25T15:12:00,2020-09-25T15:55:00,59.87,59.895,59.995000000000005,58.3,165,1000.0,-4.125000000000938,-0.004125000000000938,session_close,True
PDH-PDL-Fade,DIS,2020-09-25,short,2020-09-25T15:15:00,2020-09-25T15:17:00,123.76,123.86999999999999,123.86999999999999,120.78,181,1000.0,-19.909999999997325,-0.019909999999997326,stop,True
PDH-PDL-Fade,TSLA,2020-09-29,long,2020-09-29T09:33:00,2020-09-29T09:41:00,417.175,415.45,415.45,428.07,579,1000.0,-998.7750000000132,-0.9987750000000132,stop,False
PDH-PDL-Fade,ROKU,2020-09-29,short,2020-09-29T09:33:00,2020-09-29T09:34:00,188.1,189.1,189.1,181.71,1000,1000.0,-1000.0,-1.0,stop,False
PDH-PDL-Fade,NVDA,2020-09-29,short,2020-09-29T09:34:00,2020-09-29T09:35:00,522.05,522.1,522.1,522.0,566,1000.0,-28.300000000038608,-0.028300000000038607,stop,False
PDH-PDL-Fade,AAL,2020-09-29,long,2020-09-29T09:35:00,2020-09-29T09:52:00,12.52,12.39,12.39,13.14,1791,1000.0,-232.82999999999822,-0.23282999999999823,stop,False
PDH-PDL-Fade,NFLX,2020-09-29,short,2020-09-29T09:39:00,2020-09-29T09:40:00,491.71,492.1,492.1,477.95,310,1000.0,-120.90000000001339,-0.12090000000001339,stop,False
PDH-PDL-Fade,INTC,2020-09-29,short,2020-09-29T09:40:00,2020-09-29T09:46:00,51.45,51.555,51.555,50.16,1131,1000.0,-118.75499999999647,-0.11875499999999647,stop,False
PDH-PDL-Fade,ADBE,2020-09-29,short,2020-09-29T09:43:00,2020-09-29T09:46:00,488.11,489.41,489.41,481.28,177,1000.0,-230.100000000002,-0.23010000000000203,stop,False
PDH-PDL-Fade,BAC,2020-09-29,long,2020-09-29T09:45:00,2020-09-29T10:57:00,23.815,23.695,23.695,24.31,3626,1000.0,-435.1200000000036,-0.43512000000000356,stop,False
PDH-PDL-Fade,AVGO,2020-09-29,short,2020-09-29T09:52:00,2020-09-29T09:53:00,368.48,368.55,368.55,368.45,19,1000.0,-1.3299999999998704,-0.0013299999999998703,stop,False
PDH-PDL-Fade,CSCO,2020-09-29,short,2020-09-29T10:01:00,2020-09-29T15:55:00,39.24,39.055,39.385,38.79,560,1000.0,103.60000000000127,0.10360000000000127,session_close,False
PDH-PDL-Fade,NKE,2020-09-29,short,2020-09-29T12:01:00,2020-09-29T12:02:00,126.16,126.28999999999999,126.28999999999999,123.87,203,1000.0,-26.389999999999077,-0.026389999999999077,stop,False
PDH-PDL-Fade,SNAP,2020-09-29,short,2020-09-29T13:08:00,2020-09-29T13:30:00,25.8,25.935000000000002,25.935000000000002,25.21,530,1000.0,-71.55000000000084,-0.07155000000000084,stop,False
