strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
Round-Number,MU,2020-01-22,short,2020-01-22T09:41:00,2020-01-22T10:46:00,59.79,60.1,60.1,55.0,1247,1000.0,-386.57000000000284,-0.38657000000000286,stop,False
Round-Number,NKE,2020-01-22,long,2020-01-22T10:07:00,2020-01-22T10:16:00,105.13,104.9,104.9,110.0,155,1000.0,-35.649999999998414,-0.03564999999999841,stop,True
Round-Number,DAL,2020-01-22,short,2020-01-22T10:22:00,2020-01-22T10:47:00,59.86,60.1,60.1,55.0,534,1000.0,-128.16000000000105,-0.12816000000000105,stop,False
Round-Number,ORCL,2020-01-22,long,2020-01-22T11:23:00,2020-01-22T11:58:00,55.045,54.9,54.9,60.0,117,1000.0,-16.965000000000366,-0.016965000000000365,stop,True
Round-Number,ROKU,2020-01-22,short,2020-01-22T14:08:00,2020-01-22T15:55:00,134.85,132.43,135.1,130.0,216,1000.0,522.7199999999973,0.5227199999999973,session_close,True
Round-Number,ROKU,2020-01-23,long,2020-01-23T09:42:00,2020-01-23T09:43:00,130.09,129.9,129.9,135.0,1506,1000.0,-286.1399999999966,-0.28613999999999656,stop,False
Round-Number,DAL,2020-01-23,short,2020-01-23T13:58:00,2020-01-23T15:24:00,59.765,60.1,60.1,55.0,46,1000.0,-15.41000000000004,-0.01541000000000004,stop,True
Round-Number,AMD,2020-01-24,long,2020-01-24T12:10:00,2020-01-24T14:11:00,50.125,49.9,49.9,55.0,1789,1000.0,-402.52500000000254,-0.4025250000000025,stop,True
Round-Number,MU,2020-01-27,short,2020-01-27T09:34:00,2020-01-27T09:38:00,54.96,55.1,55.1,50.0,2520,1000.0,-352.80000000000143,-0.35280000000000145,stop,False
Round-Number,NKE,2020-01-27,short,2020-01-27T10:46:00,2020-01-27T11:06:00,99.81,100.1,100.1,95.0,94,1000.0,-27.259999999999252,-0.027259999999999254,stop,False
Round-Number,NKE,2020-01-28,long,2020-01-28T09:38:00,2020-01-28T09:39:00,100.1,99.9,99.9,105.0,117,1000.0,-23.39999999999867,-0.02339999999999867,stop,False
Round-Number,AMD,2020-01-28,long,2020-01-28T11:27:00,2020-01-28T15:55:00,50.1,50.625,49.9,55.0,968,1000.0,508.1999999999986,0.5081999999999987,session_close,True
Round-Number,ROKU,2020-01-29,long,2020-01-29T09:56:00,2020-01-29T09:57:00,130.05,129.9,129.9,135.0,186,1000.0,-27.900000000001057,-0.027900000000001056,stop,True
Round-Number,ROKU,2020-01-30,short,2020-01-30T14:33:00,2020-01-30T14:42:00,129.93,130.1,130.1,125.0,135,1000.0,-22.94999999999831,-0.022949999999998312,stop,True
Round-Number,ROKU,2020-01-31,long,2020-01-31T09:43:00,2020-01-31T09:44:00,125.23,124.9,124.9,130.0,2146,1000.0,-708.1799999999963,-0.7081799999999963,stop,True
