strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
VWAP-Mean-Reversion,CRM,2021-07-09,short,2021-07-09T10:01:00,2021-07-09T10:04:00,245.415,245.69795539528033,245.69795539528033,245.03636018261642,97,1000.0,-27.446673342192923,-0.027446673342192925,stop
VWAP-Mean-Reversion,ADBE,2021-07-09,short,2021-07-09T12:46:00,2021-07-09T12:48:00,603.95,604.3439438946308,604.3439438946308,601.2607948795666,67,1000.0,-26.394240940260374,-0.026394240940260376,stop
VWAP-Mean-Reversion,NFLX,2021-07-12,short,2021-07-12T09:46:00,2021-07-12T09:47:00,538.75,538.4124497485888,539.4189729279287,538.4124497485888,150,1000.0,50.63253771168661,0.05063253771168661,target
VWAP-Mean-Reversion,AAL,2021-07-12,short,2021-07-12T09:55:00,2021-07-12T10:27:00,20.685,20.789404635391787,20.789404635391787,20.563808047691023,278,1000.0,-29.024488638917006,-0.029024488638917007,stop
VWAP-Mean-Reversion,INTC,2021-07-13,short,2021-07-13T09:48:00,2021-07-13T09:52:00,56.63,56.75739051950319,56.75739051950319,56.5411710132368,385,1000.0,-49.04535000872709,-0.04904535000872709,stop
VWAP-Mean-Reversion,ADBE,2021-07-13,short,2021-07-13T09:49:00,2021-07-13T09:50:00,601.13,601.262957507401,601.262957507401,600.2089602410639,90,1000.0,-11.96617566608893,-0.01196617566608893,stop
VWAP-Mean-Reversion,META,2021-07-13,short,2021-07-13T10:08:00,2021-07-13T10:10:00,14.98,14.97134030626339,15.071340306263389,14.97134030626339,5,1000.0,0.04329846868305509,4.329846868305509e-05,target
VWAP-Mean-Reversion,NKE,2021-07-13,short,2021-07-13T11:12:00,2021-07-13T11:46:00,161.85,161.96150981922676,161.96150981922676,161.55856070201796,100,1000.0,-11.150981922676806,-0.011150981922676806,stop
VWAP-Mean-Reversion,AAL,2021-07-14,short,2021-07-14T09:57:00,2021-07-14T10:12:00,21.315,21.439552328463222,21.439552328463222,21.164231371207496,2855,1000.0,-355.59689776249485,-0.35559689776249487,stop
VWAP-Mean-Reversion,AAPL,2021-07-14,short,2021-07-14T10:02:00,2021-07-14T10:03:00,148.72,148.83930815096403,148.83930815096403,148.19741667258592,3377,1000.0,-402.903625805532,-0.40290362580553196,stop
VWAP-Mean-Reversion,SOFI,2021-07-14,short,2021-07-14T10:24:00,2021-07-14T10:25:00,16.1,16.014737381367418,16.21125848927124,16.014737381367418,419,1000.0,35.72503720705251,0.03572503720705251,target
VWAP-Mean-Reversion,QCOM,2021-07-16,short,2021-07-16T09:46:00,2021-07-16T09:50:00,141.97,141.83974224605794,142.32186095940725,141.83974224605794,334,1000.0,43.5060898166484,0.0435060898166484,target
