strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
ORB-Aligned-300Plus-MonSkip,NFLX,2020-01-22,short,2020-01-22T15:05:00,2020-01-22T15:55:00,325.43,324.58,332.75,310.79,136,1000.0,115.60000000000309,0.11560000000000309,session_close,False
ORB-Aligned-300Plus-MonSkip,TSLA,2020-01-22,short,2020-01-22T15:21:00,2020-01-22T15:55:00,561.25,570.69,572.1,539.55,92,1000.0,-868.480000000005,-0.868480000000005,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2020-01-24,short,2020-01-24T12:19:00,2020-01-24T15:55:00,351.7,351.35,354.28,346.54,117,1000.0,40.94999999999601,0.04094999999999601,session_close,False
ORB-Aligned-300Plus-MonSkip,AVGO,2020-01-28,long,2020-01-28T10:21:00,2020-01-28T15:55:00,316.22,318.61,312.65,323.3600000000001,280,1000.0,669.1999999999962,0.6691999999999961,session_close,False
ORB-Aligned-300Plus-MonSkip,AAPL,2020-01-28,long,2020-01-28T10:45:00,2020-01-28T15:55:00,314.94,317.67,312.19,320.44,363,1000.0,990.9900000000066,0.9909900000000066,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2020-01-29,short,2020-01-29T10:01:00,2020-01-29T15:55:00,344.33,343.84,349.41,334.1699999999999,196,1000.0,96.04000000000178,0.09604000000000178,session_close,False
ORB-Aligned-300Plus-MonSkip,TSLA,2020-01-29,short,2020-01-29T10:02:00,2020-01-29T12:17:00,570.23,576.18,576.18,558.3300000000002,168,1000.0,-999.5999999999885,-0.9995999999999885,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2020-01-29,short,2020-01-29T10:02:00,2020-01-29T15:55:00,351.46,352.17,356.0,342.37999999999994,201,1000.0,-142.7100000000073,-0.1427100000000073,session_close,False
ORB-Aligned-300Plus-MonSkip,AVGO,2020-01-29,short,2020-01-29T11:20:00,2020-01-29T13:17:00,319.02,320.85,320.85,315.3599999999999,181,1000.0,-331.2300000000074,-0.3312300000000074,stop,False
ORB-Aligned-300Plus-MonSkip,AAPL,2020-01-29,long,2020-01-29T11:56:00,2020-01-29T15:55:00,327.68,324.63,323.9,335.24000000000007,264,1000.0,-805.200000000003,-0.805200000000003,session_close,False
ORB-Aligned-300Plus-MonSkip,AVGO,2020-01-30,short,2020-01-30T10:20:00,2020-01-30T15:54:00,311.99,314.5,314.5,306.97,235,1000.0,-589.8499999999979,-0.5898499999999979,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2020-01-30,long,2020-01-30T14:23:00,2020-01-30T15:55:00,353.87,356.36,349.69,362.23,168,1000.0,418.3200000000015,0.4183200000000015,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2020-01-30,long,2020-01-30T15:41:00,2020-01-30T15:55:00,346.3,347.62,340.97,356.96,187,1000.0,246.83999999999872,0.24683999999999873,session_close,False
ORB-Aligned-300Plus-MonSkip,AAPL,2020-01-30,long,2020-01-30T15:54:00,2020-01-30T15:55:00,323.39,323.56,320.13,329.90999999999997,306,1000.0,52.02000000000487,0.05202000000000487,session_close,False
